0.05246,-0.066359,0.076772,-0.064016,0.060865,-0.036303,0.028907
-0.066359,0.10339,-0.11758,0.099461,-0.088988,0.054791,-0.036878
0.076772,-0.11758,0.15757,-0.14179,0.13345,-0.089299,0.061813
-0.064016,0.099461,-0.14179,0.14718,-0.14286,0.101,-0.06574
0.060865,-0.088988,0.13345,-0.14286,0.15945,-0.1195,0.078931
-0.036303,0.054791,-0.089299,0.101,-0.1195,0.10607,-0.068599
0.028907,-0.036878,0.061813,-0.06574,0.078931,-0.068599,0.054895
0.038017,-0.043253,0.051011,-0.042376,0.0345,-0.024105,0.01678
-0.043253,0.061732,-0.068317,0.06161,-0.048985,0.03401,-0.023764
0.051011,-0.068317,0.088889,-0.079784,0.070846,-0.049659,0.034574
-0.042376,0.06161,-0.079784,0.088117,-0.080787,0.06337,-0.043409
0.0345,-0.048985,0.070846,-0.080787,0.090826,-0.070941,0.052868
-0.024105,0.03401,-0.049659,0.06337,-0.070941,0.064731,-0.045325
0.01678,-0.023764,0.034574,-0.043409,0.052868,-0.045325,0.039376
0.02739,-0.041675,0.050269,-0.040227,0.031787,-0.012317,0.0041808
-0.041675,0.072026,-0.090547,0.078495,-0.064745,0.032366,-0.012274
0.050269,-0.090547,0.12852,-0.12079,0.11018,-0.06503,0.032042
-0.040227,0.078495,-0.12079,0.12476,-0.12095,0.078979,-0.040626
0.031787,-0.064745,0.11018,-0.12095,0.12885,-0.091236,0.050816
-0.012317,0.032366,-0.06503,0.078979,-0.091236,0.072943,-0.042415
0.0041808,-0.012274,0.032042,-0.040626,0.050816,-0.042415,0.028092
0.0021462,-0.0011163,0.0010013,-0.0004662,0.00069698,0.0001702,0.00046437
-0.0011163,0.001063,-0.00043767,0.00026671,-0.00018301,-0.000267,0.00024261
0.0010013,-0.00043767,0.00077865,-0.00029183,0.00057004,-0.00021841,0.00071151
-0.0004662,0.00026671,-0.00029183,0.00040687,-0.00029544,0.00028585,-0.00049961
0.00069698,-0.00018301,0.00057004,-0.00029544,0.00079721,-0.0004462,0.0010652
0.0001702,-0.000267,-0.00021841,0.00028585,-0.0004462,0.0010375,-0.0011746
0.00046437,0.00024261,0.00071151,-0.00049961,0.0010652,-0.0011746,0.0023415
0.025214,-0.024722,0.03316,-0.020875,0.014066,-0.0048548,0.004969
-0.024722,0.032535,-0.038599,0.029413,-0.018471,0.0074172,-0.0054133
0.03316,-0.038599,0.057393,-0.043777,0.037466,-0.018408,0.014577
-0.020875,0.029413,-0.043777,0.048629,-0.04504,0.030597,-0.021835
0.014066,-0.018471,0.037466,-0.04504,0.059956,-0.04043,0.035183
-0.0048548,0.0074172,-0.018408,0.030597,-0.04043,0.03409,-0.025947
0.004969,-0.0054133,0.014577,-0.021835,0.035183,-0.025947,0.027195
0.022585,-0.02516,0.032074,-0.033689,0.025145,-0.011017,0.0067572
-0.02516,0.035762,-0.04477,0.04894,-0.039434,0.020842,-0.011905
0.032074,-0.04477,0.069364,-0.076348,0.065712,-0.04183,0.02823
-0.033689,0.04894,-0.076348,0.090866,-0.077053,0.051973,-0.03732
0.025145,-0.039434,0.065712,-0.077053,0.070667,-0.048042,0.035775
-0.011017,0.020842,-0.04183,0.051973,-0.048042,0.039412,-0.028616
0.0067572,-0.011905,0.02823,-0.03732,0.035775,-0.028616,0.025661
0.0077952,-0.0065971,0.0086476,-0.0055478,0.0045771,-0.00080587,0.0028859
-0.0065971,0.0078323,-0.0085308,0.0056527,-0.0033161,-0.0002666,-0.00080351
0.0086476,-0.0085308,0.012765,-0.0094801,0.0086377,-0.0033031,0.0045807
-0.0055478,0.0056527,-0.0094801,0.0096156,-0.0094392,0.0056071,-0.0055407
0.0045771,-0.0033161,0.0086377,-0.0094392,0.012714,-0.0084889,0.0086596
-0.00080587,-0.0002666,-0.0033031,0.0056071,-0.0084889,0.0078233,-0.0066305
0.0028859,-0.00080351,0.0045807,-0.0055407,0.0086596,-0.0066305,0.0078618
0.010725,-0.01019,0.011348,-0.0046409,0.0048982,0.00056845,-0.00035256
-0.01019,0.01235,-0.012281,0.0066501,-0.0054254,0.0010524,0.00061956
0.011348,-0.012281,0.016742,-0.0093905,0.012018,-0.0053745,0.0048834
-0.0046409,0.0066501,-0.0093905,0.0078086,-0.009299,0.00654,-0.0046094
0.0048982,-0.0054254,0.012018,-0.009299,0.016484,-0.011995,0.01119
0.00056845,0.0010524,-0.0053745,0.00654,-0.011995,0.012009,-0.0099406
-0.00035256,0.00061956,0.0048834,-0.0046094,0.01119,-0.0099406,0.010584
0.06832,-0.076759,0.078928,-0.080925,0.075889,-0.037396,0.022957
-0.076759,0.10388,-0.10838,0.1105,-0.10602,0.063313,-0.037272
0.078928,-0.10838,0.14741,-0.14743,0.14206,-0.10691,0.076664
-0.080925,0.1105,-0.14743,0.15787,-0.14735,0.11155,-0.081807
0.075889,-0.10602,0.14206,-0.14735,0.14781,-0.1094,0.079324
-0.037396,0.063313,-0.10691,0.11155,-0.1094,0.10593,-0.078322
0.022957,-0.037272,0.076664,-0.081807,0.079324,-0.078322,0.070085
0.058591,-0.04761,0.05893,-0.026357,0.0095046,-0.0021176,0.0078812
-0.04761,0.051816,-0.053546,0.028405,-0.0028236,-0.0040751,-0.001521
0.05893,-0.053546,0.072011,-0.035566,0.018239,-0.0027065,0.0090908
-0.026357,0.028405,-0.035566,0.040761,-0.03523,0.027735,-0.026188
0.0095046,-0.0028236,0.018239,-0.03523,0.07264,-0.054059,0.059905
-0.0021176,-0.0040751,-0.0027065,0.027735,-0.054059,0.052387,-0.048772
0.0078812,-0.001521,0.0090908,-0.026188,0.059905,-0.048772,0.059603
0.036536,-0.0269,0.035963,-0.019949,0.017397,-0.0046106,0.018149
-0.0269,0.027633,-0.030166,0.015534,-0.005744,-0.0043195,-0.0045569
0.035963,-0.030166,0.043134,-0.026196,0.022176,-0.006135,0.017861
-0.019949,0.015534,-0.026196,0.025453,-0.026597,0.016241,-0.020641
0.017397,-0.005744,0.022176,-0.026597,0.043973,-0.031368,0.037086
-0.0046106,-0.0043195,-0.006135,0.016241,-0.031368,0.028991,-0.028234
0.018149,-0.0045569,0.017861,-0.020641,0.037086,-0.028234,0.037947
0.078359,-0.083698,0.077626,-0.049671,0.036097,-0.016152,0.026004
-0.083698,0.10006,-0.088033,0.053244,-0.03088,0.0068528,-0.016609
0.077626,-0.088033,0.090351,-0.06308,0.050789,-0.030179,0.036332
-0.049671,0.053244,-0.06308,0.06173,-0.063845,0.053515,-0.050728
0.036097,-0.03088,0.050789,-0.063845,0.091718,-0.088553,0.079074
-0.016152,0.0068528,-0.030179,0.053515,-0.088553,0.10091,-0.085274
0.026004,-0.016609,0.036332,-0.050728,0.079074,-0.085274,0.080813
0.066688,-0.063337,0.080707,-0.050363,0.038345,-0.018115,0.019444
-0.063337,0.07589,-0.085281,0.060911,-0.038976,0.01881,-0.01768
0.080707,-0.085281,0.11852,-0.083987,0.074391,-0.039673,0.038524
-0.050363,0.060911,-0.083987,0.088445,-0.084439,0.061761,-0.051061
0.038345,-0.038976,0.074391,-0.084439,0.11984,-0.08673,0.082423
-0.018115,0.01881,-0.039673,0.061761,-0.08673,0.077229,-0.064934
0.019444,-0.01768,0.038524,-0.051061,0.082423,-0.064934,0.068794
0.036396,-0.03836,0.046624,-0.034569,0.034905,-0.024776,0.021001
-0.03836,0.046494,-0.05364,0.042918,-0.041377,0.030492,-0.025056
0.046624,-0.05364,0.06915,-0.054806,0.0576,-0.041596,0.035428
-0.034569,0.042918,-0.054806,0.05227,-0.055085,0.043403,-0.03536
0.034905,-0.041377,0.0576,-0.055085,0.070431,-0.054829,0.048039
-0.024776,0.030492,-0.041596,0.043403,-0.054829,0.047891,-0.039731
0.021001,-0.025056,0.035428,-0.03536,0.048039,-0.039731,0.038021
0.020916,-0.028751,0.028724,-0.026691,0.016094,-0.0018903,0.00035518
-0.028751,0.050679,-0.054832,0.052071,-0.036449,0.011598,-0.0020514
0.028724,-0.054832,0.076337,-0.080367,0.064397,-0.036556,0.016358
-0.026691,0.052071,-0.080367,0.095119,-0.080455,0.052279,-0.02697
0.016094,-0.036449,0.064397,-0.080455,0.076599,-0.055292,0.029099
-0.0018903,0.011598,-0.036556,0.052279,-0.055292,0.051379,-0.029218
0.00035518,-0.0020514,0.016358,-0.02697,0.029099,-0.029218,0.021302
0.043409,-0.036813,-0.0031999,-0.0056646,0.0068078,0.011195,-0.0037108
-0.036813,0.061569,-0.013519,-0.0071992,-0.005048,-0.0090847,0.011166
-0.0031999,-0.013519,0.031654,-0.0037091,-0.012324,-0.0050459,0.0068342
-0.0056646,-0.0071992,-0.0037091,0.028124,-0.0036911,-0.0072111,-0.0056825
0.0068078,-0.005048,-0.012324,-0.0036911,0.031606,-0.013463,-0.0032082
0.011195,-0.0090847,-0.0050459,-0.0072111,-0.013463,0.061485,-0.036781
-0.0037108,0.011166,0.0068342,-0.0056825,-0.0032082,-0.036781,0.043391
0.052719,-0.041184,0.041643,-0.029327,0.019486,-0.0087002,-0.0041409
-0.041184,0.04923,-0.044394,0.04041,-0.030187,0.022051,-0.009741
0.041643,-0.044394,0.056755,-0.046316,0.042428,-0.030444,0.020993
-0.029327,0.04041,-0.046316,0.05601,-0.047257,0.04156,-0.031525
0.019486,-0.030187,0.042428,-0.047257,0.058579,-0.046588,0.045085
-0.0087002,0.022051,-0.030444,0.04156,-0.046588,0.051663,-0.044888
-0.0041409,-0.009741,0.020993,-0.031525,0.045085,-0.044888,0.057977
0.010114,-0.010267,0.011349,-0.0083066,0.0068264,-0.0044279,0.0046237
-0.010267,0.013156,-0.013254,0.010094,-0.0072107,0.0043072,-0.0043907
0.011349,-0.013254,0.016544,-0.01295,0.011192,-0.0072916,0.0068484
-0.0083066,0.010094,-0.01295,0.013926,-0.012893,0.010123,-0.0082952
0.0068264,-0.0072107,0.011192,-0.012893,0.016449,-0.013282,0.011324
-0.0044279,0.0043072,-0.0072916,0.010123,-0.013282,0.013305,-0.010332
0.0046237,-0.0043907,0.0068484,-0.0082952,0.011324,-0.010332,0.010155
0.013342,-0.017315,0.016727,-0.009933,0.0095557,-0.0077709,0.0048939
-0.017315,0.026724,-0.026069,0.016636,-0.014772,0.012649,-0.0078919
0.016727,-0.026069,0.029397,-0.0205,0.018819,-0.014977,0.0098742
-0.009933,0.016636,-0.0205,0.019879,-0.020612,0.016923,-0.010269
0.0095557,-0.014772,0.018819,-0.020612,0.029608,-0.026533,0.017161
-0.0077709,0.012649,-0.014977,0.016923,-0.026533,0.027462,-0.017929
0.0048939,-0.0078919,0.0098742,-0.010269,0.017161,-0.017929,0.013932
0.018601,-0.013532,0.015161,-0.011071,0.003186,0.0031726,-0.0014884
-0.013532,0.015069,-0.012494,0.010646,-0.0029418,-0.0034209,0.0031326
0.015161,-0.012494,0.018585,-0.015277,0.010268,-0.0028166,0.0031883
-0.011071,0.010646,-0.015277,0.022007,-0.015485,0.010626,-0.011119
0.003186,-0.0029418,0.010268,-0.015485,0.01906,-0.012731,0.015372
0.0031726,-0.0034209,-0.0028166,0.010626,-0.012731,0.015294,-0.013768
-0.0014884,0.0031326,0.0031883,-0.011119,0.015372,-0.013768,0.018849
0.022927,-0.023509,0.021397,-0.011645,0.0074493,-0.0014857,0.002359
-0.023509,0.034479,-0.029892,0.017933,-0.01001,0.0038855,-0.0017884
0.021397,-0.029892,0.036065,-0.024244,0.018254,-0.010935,0.008381
-0.011645,0.017933,-0.024244,0.027467,-0.024546,0.01909,-0.012742
0.0074493,-0.01001,0.018254,-0.024546,0.036741,-0.031352,0.022622
-0.0014857,0.0038855,-0.010935,0.01909,-0.031352,0.036376,-0.024828
0.002359,-0.0017884,0.008381,-0.012742,0.022622,-0.024828,0.023824
0.09794,-0.10986,0.12579,-0.088708,0.11176,-0.087107,0.062886
-0.10986,0.14229,-0.1585,0.11921,-0.14433,0.11892,-0.087577
0.12579,-0.1585,0.19446,-0.14378,0.1809,-0.14497,0.11297
-0.088708,0.11921,-0.14378,0.12052,-0.14355,0.11952,-0.089787
0.11176,-0.14433,0.1809,-0.14355,0.19383,-0.15836,0.12644
-0.087107,0.11892,-0.14497,0.11952,-0.15836,0.14254,-0.11055
0.062886,-0.087577,0.11297,-0.089787,0.12644,-0.11055,0.099018
