1.0608
-0.053974
-0.76409
-0.30259
0.093517
-0.18167
0.12486
1.5714
-0.089239
-0.64255
-0.31583
0.11088
-0.36654
0.25414
1.532
-0.98363
-0.18534
-0.45801
0.24079
-0.13894
-0.060474
2.0664
-0.13718
-0.84719
-0.071513
-0.099901
-0.084941
-0.12505
1.421
-0.28252
-0.6358
-0.19075
-0.15257
-0.019837
0.016763
2.6096
-1.934
-0.45985
-0.84423
0.74575
-0.42868
0.47776
2.0662
-0.73824
-0.69836
-0.50322
0.39408
-0.54617
0.29017
1.3557
-1.3393
0.72689
-1.181
0.96367
-0.83289
0.32057
0.68741
-0.16589
-0.16115
-0.1053
-0.0060738
-0.021924
0.030283
1.3073
-0.54398
-0.024462
-0.43211
0.16757
-0.094839
-0.048104
0.72856
-0.048603
-0.57542
0.052057
-0.41595
0.23137
-0.43923
1.3059
-0.067777
-0.43421
-0.094352
-0.18006
0.093976
-0.06251
0.83098
-0.30476
-0.06381
-0.067942
-0.049522
0.072748
-0.081219
1.1446
-0.40543
-0.39129
-0.87226
0.36372
-0.45604
0.21331
1.9825
-1.4896
0.037908
-1.0298
0.39315
-0.57946
0.53706
1.0593
-0.21871
-0.69002
-0.15369
-0.15896
-0.065712
0.048824
1.1813
-0.45665
-0.47221
-0.33595
0.38999
-0.60289
0.27779
1.8628
-0.75953
-0.74238
-0.224
-0.46655
0.31682
-0.3584
1.1877
-0.68513
-0.128
-0.21824
-0.083941
-0.014251
-0.27666
0.67629
0.094185
-0.68622
0.26551
-0.32975
0.22557
-0.35847
1.3648
-0.22802
-0.84908
-0.97984
-0.077405
0.88653
0.28948
1.8263
-0.8799
-0.31323
-0.48431
0.010998
0.21589
-0.40498
1.4439
-0.40271
0.022736
-0.53727
0.13101
-0.27453
0.16075
1.0734
-0.39651
-0.3568
-0.17288
0.21054
-0.20872
0.051651
1.0551
0.018776
-0.67077
-0.22546
-0.13289
-0.20158
-0.074514
1.5071
-0.79037
-0.22923
-0.41345
0.62155
-0.53386
0.45295
1.3058
0.68104
-1.5364
0.2101
-0.59513
0.17339
-0.079012
