COEFICIENTE 1,COEFICIENTE 2,COEFICIENTE 3,COEFICIENTE 4,COEFICIENTE 5,COEFICIENTE 6,COEFICIENTE 7,ARI
0.853096971,0.1699536596,-0.1028878264,-0.05142725414,0.09832006914,-0.05122815017,0.03538916963,0
0.9415348527,-0.08710229454,0.04984496414,0.02974765867,-0.1046691368,0.1444133281,-0.07585772559,0
0.7386915085,0.3111785137,-0.2741917606,0.1142800098,-0.03523348063,-0.06771865332,0.05282871837,0
1.060051687,-0.1226977061,0.1281182054,-0.109904989,-0.0406438893,-0.004723682219,-0.01857095226,0
0.6717377419,0.2767769915,-0.1514123554,0.01174277482,-0.06155116652,0.06104885913,-0.2010481686,0
1.010111958,0.01255350953,-0.02000308408,0.1010797003,-0.1641881885,0.2849891874,-0.1462969242,0
1.047407349,-0.08418057286,0.05140749368,0.03675031526,0.00672686954,-0.03337154779,0.0300460162,0
1.075989164,-0.03106040094,0.03661379831,-0.04141788307,0.09568319569,-0.1075932415,0.2121472175,0
0.8896577449,0.1571490225,-0.1533523024,0.08966341867,0.1256121654,-0.2180363108,0.1458611214,0
0.9548637971,0.2803826829,-0.1817032101,0.06902378359,0.1092545124,-0.1814845334,0.2022335299,0
0.9282697716,0.02218703625,-0.09991656222,0.01888208728,-0.01486303812,-0.07832422183,0.04520220098,0
1.104579729,-0.1045053929,0.06011384148,0.1507219345,-0.1052676072,0.1350681391,-0.02081113767,0
0.9712534543,-0.04158431419,-0.05606772276,0.01299032532,-0.05375961212,-0.01895879732,0.02289019005,0
0.9855432575,0.1923603282,-0.1837873624,0.08041663071,-0.02911936134,-0.09841776671,0.03265311511,0
1.065492756,-0.2136569729,0.2086751079,-0.03401604681,-0.1825873743,0.3208297056,-0.244567552,0
1.056348958,-0.141479968,0.1332786902,-0.01433569021,-0.1375850583,0.08831665116,-0.06790135196,0
1.178541766,-0.02338556808,0.06859721618,0.003050334784,0.1020492124,-0.06498386792,0.2281051379,0
1.218666089,-0.2480065363,0.1399159297,0.0124140824,-0.1062601124,0.09843824792,-0.1128112217,0
0.9782461009,0.06681254824,-0.05705938882,0.1633029124,-0.1185633192,0.1135536334,-0.03069901176,0
1.150301022,-0.03653783051,0.09293971125,-0.04673438601,0.03333203603,-0.1275407724,0.1993073066,0
1.376039128,-0.475160188,0.3254723218,-0.06952271725,0.0784251044,-0.007764092983,0.1608144898,0
1.036499344,0.04611708991,0.01226175928,0.09955044456,-0.04095585019,0.129753973,-0.12855378,0
1.266754046,-0.362083959,0.3075411277,0.0439419443,-0.269508208,0.2754232895,-0.1094724367,0
0.9715923438,0.01969878728,-0.01047934596,0.04451417612,-0.04981034631,-0.03381108156,-0.007953532455,0
1.009673515,-0.06837091804,0.07411337602,0.01745229143,-0.004326487267,-0.02400231412,-0.02754166544,0
0.9062268601,0.1212123954,-0.123350865,0.07129678744,-0.05114007607,-0.04217196508,-0.06989350603,0
1.17961457,-0.08853008445,0.07151872356,0.005808906635,-0.0438082812,0.1135670643,-0.04719203689,0
1.201378317,-0.220939547,0.1903043566,-0.06504689108,-0.02506774983,0.0398375996,0.006248697561,0
1.056149882,0.03217917134,0.02405856685,-0.02400956473,-0.03220507625,-0.02524576843,0.04336843624,0
1.047571619,-0.002694307031,0.05967663612,-0.01223016894,0.1393251094,0.02136145686,0.06568109424,0
1.254406247,-0.2302758441,0.2284001331,-0.1267316162,-0.06215083963,0.09318258911,0.05209492306,0
0.978419452,-0.1091606121,0.08067497049,0.1048434353,-0.2451909257,0.2364052912,-0.2181519394,0
1.106197992,-0.003840413236,0.07211837241,-0.003365716772,0.04314830108,-0.0220442244,0.01004182209,0
0.9568073234,-0.07619742043,0.05637516774,0.01858773668,-0.2338472681,0.2632389771,-0.2302033973,0
1.106086292,-0.1019445178,0.08323414256,-0.05160774017,0.1572582619,-0.09047767765,0.2203811672,0
0.9381895148,-0.01192147974,-0.02662816225,-0.04382774513,0.05007047988,-0.04016913927,0.04410985732,0
1.084266005,-0.03383934395,0.0339241422,0.01755657502,-0.0137023572,0.04170847425,-0.06817716176,0
0.8277156018,0.1370302044,-0.08069553411,0.1874484075,-0.1746784516,0.236999398,-0.1453466763,0
1.215060865,-0.1278823392,0.2379808875,-0.1471147059,0.1422874541,-0.12210089,0.03518103379,0
1.123304191,-0.02395356977,0.08567836632,-0.008158658261,-0.1199470659,0.1564066214,-0.2037014571,0
0.7449831434,0.3500935548,-0.2906592781,-0.03491044252,0.1734622876,-0.4176224217,0.08856621798,0
1.039356178,0.1619799179,-0.03889709217,-0.04259466266,0.215679455,-0.1624647214,0.1927268405,0
0.9838242098,-0.006485935817,-0.05835363137,0.01465571994,0.01820509832,0.0126984425,0.06526591913,0
1.295137571,-0.3096211782,0.3288246449,-0.1559988508,0.07075386046,-0.04991255357,-0.03138936073,0
1.10412634,-0.1084500493,0.02857982166,-0.1052674078,-0.009472938451,-0.04044051696,-0.006780423024,0
1.221317184,-0.3041235532,0.2709585661,-0.09116757265,-0.09366181138,0.1922560993,-0.05758258998,0
0.7851797228,0.1783212581,-0.2284134971,0.1166738686,-0.2075260376,0.2375762107,-0.2351330052,0
0.9089430015,0.02506707791,0.1156398539,-0.1128000349,0.1356508846,-0.003062026621,-0.1173828246,0
0.9631229824,0.03645890433,-0.079736119,0.05456495154,0.06371433734,0.02767433289,0.02988895374,0
0.9676273292,0.007583441555,0.03895008891,0.1260083411,-0.1854654259,0.1562361856,-0.2665367526,0
0.9655320201,0.1239849267,-0.0815354963,-0.003721150633,0.05921048594,-0.1821540631,0.07108009844,0
1.016010414,0.02056451199,0.02491396315,-0.1790424461,0.1524232952,-0.2172924513,0.04439481266,0
0.8407239222,-0.03745117942,0.07031827282,-0.1154986315,0.06521271269,-0.05198765371,0.04935027593,0
0.9531383967,-0.02251289636,0.04528974286,0.02192374746,0.04299989127,0.07904883356,-0.1618323769,0
0.9395572736,0.1330714636,-0.2063724645,0.105739771,0.01830242392,-0.1447561492,0.04716658795,0
1.014274384,-0.07245369935,0.0394932411,0.022378333,-0.1216910605,0.03570985331,-0.07461960669,0
0.8942068055,0.08091117282,-0.05760878799,-0.1951008596,0.2536561527,-0.3917369448,0.2110640309,0
1.089261442,-0.2399154697,0.2049333151,-0.135046876,-0.04251634662,-0.03929041706,-0.04419836507,0
0.8200551955,0.06820944129,-0.07216483579,0.09185893063,-0.1154175099,0.0393048443,-0.1934757207,0
1.044537289,-0.1014485208,0.07468758945,-0.01901503958,-0.006276051766,-0.02677671315,-0.0007411618394,0
1.35979985,-0.2935223256,0.3678574786,-0.1491249229,0.05771254513,0.06613958444,0.09586973671,0
0.8705319873,0.2009040952,-0.02570196575,0.09209374691,0.1146741131,-0.07539443664,0.1068629114,0
0.9199302108,0.1880588707,-0.1770636912,0.009735728221,-0.08015356384,0.01920637288,0.03114988265,0
0.9708093137,0.02554044857,0.00449793381,-0.1550797704,0.04774377733,-0.09581427778,-0.01745390113,0
1.07383918,-0.02962271141,0.1606704512,-0.09187625484,0.1002979276,-0.05029758011,0.04271669372,0
0.8148795528,0.08494530514,-0.1800479905,0.02576469418,-0.1410402995,-0.05930722425,-0.07004043108,0
0.9552633704,0.001560879736,-0.0500669108,-0.0373715135,-0.131592728,-0.0006352263954,-0.2002918169,0
0.9530271653,0.172294374,-0.1458852181,0.1637036197,-0.3109362718,0.237143932,-0.2261500819,0
1.018852924,-0.02592828133,-0.09273290466,-0.08712076086,-0.03170533926,0.062457814,-0.04091592611,0
0.9403716053,0.07360261043,-0.06498074227,0.1551739572,-0.05373764831,-0.05321562263,0.03340126325,0
0.8448228285,0.1826301556,-0.09849534585,0.01128622078,0.03774907603,-0.1535121171,0.1080542823,0
1.084908641,-0.1055345688,0.1681920176,-0.0900467846,-0.07566140689,0.04585258205,-0.126661502,0
1.088509768,-0.001194135665,0.09030027741,0.01313714271,-0.005548618274,0.08681796126,0.0949633037,0
0.7990447144,0.1648240616,-0.1636142867,-0.06657145335,0.2021845719,-0.2089909216,0.1296723793,0
1.011864508,-0.1308244655,0.1039840098,-0.04267357883,-0.0476934622,0.05146152158,0.02729284829,0
1.018852924,-0.02592828133,-0.09273290466,-0.08712076086,-0.03170533926,0.062457814,-0.04091592611,0
1.036073639,0.1254038028,0.1052012579,-0.126214721,0.1626494157,-0.03560497075,0.1286164255,0
0.8638654356,0.05834248795,-0.03178418936,0.04553831292,-0.03700144934,0.06441707743,-0.04670603977,0
0.8112968303,0.2665622422,-0.2837891783,0.3034073677,-0.3640169039,0.139765286,-0.1498560278,0
1.026820717,0.1988930651,-0.1094206263,-0.03152917763,0.3810094518,-0.4295172208,0.3526710508,0
0.977160762,-0.09378320395,0.01371838987,0.1130261266,0.05415379245,-0.164576433,0.1452264004,0
1.048861428,-0.06120210257,-0.03213815131,-0.02096644442,-0.05534166137,0.1859967949,-0.1303379618,0
1.018835009,-0.06781470388,0.1294230147,-0.06885702004,0.1685619409,-0.2410666205,0.1659659699,0
1.529943611,-0.4868738515,0.4081651766,-0.3288251222,0.1605551084,0.05516048904,0.08258316632,0
0.9441148585,0.01388369303,-0.02160670354,0.02487088068,0.01702990507,0.0007802034095,0.08559539779,0
0.9794175741,-0.01887783303,0.2274592373,-0.07101500711,-0.1105353201,0.1591358938,-0.06249487089,0
1.117180098,-0.06593110719,0.1733999538,-0.0609210212,0.06154434013,0.03331593839,0.09981182587,0
1.002661942,0.02011568338,-0.01113381157,-0.1201788742,-0.02413824918,0.007910225612,-0.1362401796,0
0.9197030142,0.08278771926,-0.192532983,0.07855988022,-0.2943495464,0.3330257143,-0.4072339773,0
1.095198714,-0.07801979344,0.1074423795,0.1019629806,-0.0717102471,0.1105511941,-0.09557886165,0
1.137872448,-0.124271207,0.0744094543,-0.01226758051,0.06623957244,-0.04623737044,0.03419643381,0
1.096559079,-0.1205654885,0.1313500889,-0.08509757752,0.04150736317,0.08301158383,-0.01878068714,0
1.290497835,-0.2919357715,0.3758359109,-0.2863987118,0.2646812271,-0.2154372404,0.07776469095,0
1.131184106,-0.1944582836,0.1532270854,-0.0945916658,0.09838662848,0.04231696754,-0.03180563472,0
1.047912609,0.1124547844,0.02370867007,-0.1042890836,-0.09506881096,0.1784801835,0.106890755,0
1.132627499,-0.1672698409,0.2716414879,-0.1175848408,-0.05253561601,0.2945118025,-0.0755077176,0
1.067048819,0.01293364175,-0.1478446767,-0.003033133356,0.1152497469,-0.1168595383,0.04308523119,0
1.028872279,-0.09302996305,0.06889811274,0.02331262953,-0.04226261785,0.1897066822,-0.1704699142,0
1.024801672,-0.1401992066,-0.0442078148,0.07846451925,-0.05443182848,-0.102432123,0.05722414782,0
0.8314424583,0.152843386,-0.08319065215,0.008544298877,-0.115644987,0.2238996882,-0.2344187517,0
1.01384529,-0.01754482655,-0.002884525067,-0.01058982481,0.02479246163,-0.1069742852,0.1024631664,0
1.097684166,-0.1678508498,0.2063118126,0.005737113833,-0.01197065202,-0.1129153811,0.0774327741,0
1.036441864,0.06505506817,-0.103604745,-0.06584517295,0.3265936732,-0.3109455827,0.3124300327,0
1.05104996,-0.005229763496,-0.1819438208,0.1623974168,-0.205418392,-0.01905821377,-0.1012418026,0
0.5466816433,0.3791401167,-0.3711347519,0.3371108069,-0.3568547231,0.1378973885,-0.06513328279,0
0.7905673806,0.07195901882,-0.2091865338,0.2000263011,-0.2977743865,0.1686883701,-0.2054026089,0
0.8177043067,0.1287125146,-0.1091533444,0.1165906861,-0.116085282,0.1966484512,-0.1450303417,0
0.9973985021,0.06733092513,0.01244059551,-0.1851027834,0.3943383735,-0.1214879521,0.2095532277,0
1.163828707,-0.1359529321,0.1375092477,-0.06635627565,0.1639108291,-0.08039357604,0.07182969909,0
1.177572938,-0.2267468786,0.1477017751,0.0559657897,-0.002380624744,0.1693753853,0.1462650589,0
1.123907302,-0.09681683362,0.1666524487,-0.01686439948,-0.01331911786,0.0305286269,0.09164984795,0
0.9885427159,-0.009903260302,0.03757898452,-0.1359120009,0.1336304017,0.01881546684,-0.04406311462,0
0.8236348279,0.232994984,-0.2569233318,-0.06012943101,0.07808983134,-0.1782348199,0.05716333345,0
0.896798917,0.04561694672,-0.06516518866,-0.1063854505,0.1702381808,-0.1500144932,0.099782975,0
1.024438561,0.02512051523,-0.01668231761,-0.07818572479,0.09348958008,-0.05354362216,0.05751919841,0
0.799125629,0.1782348974,-0.0460625536,0.05368390187,-0.2266986959,0.2580739373,-0.05169080553,0
0.9683652898,0.0795783692,-0.1075626588,0.2461345825,-0.2463727812,0.2736964025,-0.2183370929,0
1.155907404,-0.1433924758,0.1023250653,-0.1475798256,0.1098646289,-0.1603066081,0.1491737762,0
0.9028027713,-0.02165105231,-0.03052442636,0.06335801609,-0.1034413998,0.1239830372,-0.2159601875,0
1.215988578,-0.2544890587,0.2636563957,-0.07377294,-0.01062547965,-0.04551321445,0.003509620775,0
0.7182232772,0.1619925481,-0.1912236353,0.1275962049,-0.259300097,0.3665582498,-0.2788406486,0
0.9552977164,0.2226499945,-0.147359586,0.1235056969,0.09540904352,-0.1797323795,0.1212583215,0
0.8984401474,0.215352365,-0.004962395688,-0.1912961639,0.3143330921,-0.3970396567,0.1454162082,0
0.6590566517,0.1877680789,-0.4157884648,0.3993155628,-0.4993971699,0.440801659,-0.4695906326,0
1.080143386,-0.1326557846,0.1921794796,-0.1387976993,0.03322710641,0.06821670208,-0.01146078158,0
1.13572115,-0.1642295973,0.1728725021,-0.1050807853,0.1186621972,-0.1534881009,0.1928931986,0
0.9954445754,-0.02626861413,0.08653685683,0.02412963771,0.03774386006,-0.06340494638,0.07929405917,0
1.084799338,-0.2169745447,0.1118831726,-0.1467172979,-0.1484320196,0.1266039365,-0.2825180979,0
0.8750939761,0.09350594491,-0.06401341985,0.07039639986,0.006084142707,-0.1325137817,-0.0770731844,0
0.6816821712,0.2439932106,-0.2365529572,0.114350145,0.05964543014,-0.04576199875,-0.108347865,0
0.9049666177,0.12468108,0.007932743714,0.1280372237,0.01446470428,-0.01527639964,0.06200301564,0
1.096222909,-0.2646420426,0.3014001967,-0.2354975537,-0.09314444795,0.1351961422,-0.2022166942,0
1.383713367,-0.4454348168,0.3453034632,-0.2921783984,0.1932750316,-0.09300946695,0.1562837428,0
0.698444348,0.1422873946,-0.235649706,0.2026038128,-0.3809003294,0.2521746756,-0.2762866173,0
1.017161562,-0.2155290116,0.04818038253,-0.06999008453,-0.1992882802,0.04610478781,-0.1173555983,0
0.6789371699,0.4340841884,-0.3993782768,0.3052138426,-0.2971105517,0.2419668776,-0.3181868917,0
0.9109685576,-0.02938578381,0.001799234016,-0.110911875,0.03242396911,-0.01438486817,0.06727717227,0
0.9484073971,-0.05132638414,0.2191426954,-0.1654294909,0.08018233746,-0.1689816429,0.1099229131,0
1.124605871,-0.1127156485,0.2031603048,-0.1752572244,0.1173326264,-0.04168558013,0.2155163777,0
0.846671398,0.1021693734,-0.1004408199,0.1421010938,-0.1262143506,-0.04776442341,-0.1124821829,0
0.6595481725,0.3925635217,-0.284838494,-0.02754839483,0.1241517126,-0.2425709143,0.1346459076,0
0.9711775027,-0.02221195273,-0.02507317382,0.0826713343,-0.1483854826,0.09038724981,-0.02117036308,0
1.106359564,-0.198463518,0.2793224536,-0.1701643619,-0.0003260431664,0.09460615221,-0.07901422363,0
1.026691443,-0.2907062099,0.2085630561,0.007992683802,-0.08937451458,-0.0005124177583,-0.01159301529,0
1.060403359,-0.2150164477,0.1093709962,-0.03599557583,-0.1991217532,0.2876804302,-0.1913168169,0
1.013631623,-0.1615678601,0.1663434121,-0.07777725456,-0.2031170905,0.2120691574,-0.200913583,0
0.8508728318,0.1585683447,-0.120165492,-0.1044311636,0.1064965318,-0.1677899749,-0.03700868883,0
1.078722988,-0.07790874947,0.1253999692,-0.02378466047,0.01896459002,-0.05630906131,-0.07469015117,0
1.13331829,-0.02692592391,-0.07408730395,0.05746466281,-0.03208410194,0.01751402661,0.1371061781,0
0.7210090303,0.4000949745,-0.4357593656,0.2601563041,-0.1893743683,0.02686475729,-0.02023523797,0
1.142322937,-0.04645963965,0.003415268156,-0.2017108537,0.3317914346,-0.3184956537,0.09730282793,0
0.6876036387,0.4396740283,-0.2890412123,-0.1379505667,0.1305035088,-0.009198473636,-0.05789094222,0
1.025105021,0.01187129577,0.01383322222,-0.1187470701,0.148445734,-0.1890951345,0.1750493568,0
0.965630134,-0.001268439821,-0.06258821502,0.07315711261,-0.02526667626,-0.147409085,0.1028079214,0
0.8424199045,0.1854847094,0.0288681395,-0.1125401263,0.014629492,-0.0005077463138,-0.02273401665,0
1.041660224,0.01753947058,0.01588529016,0.1088144434,-0.03387219409,-0.05890084246,-0.0007734767033,0
0.8244395276,0.2134423617,-0.2273044773,0.1521208651,-0.005152151446,-0.1675348946,0.06538138946,0
0.7358720296,0.255674517,-0.3530793301,0.2324439428,-0.2045064733,0.09712434612,-0.2456177296,0
0.833996274,0.1154118692,-0.0450915301,-0.0927440571,0.04226067508,-0.08745654689,0.03402289171,0
1.101173518,0.07330345808,-0.2249377218,0.08102935974,0.3412133099,-0.2504744522,0.3156712966,0
0.6965262711,0.2831895757,-0.2543525148,0.09389925726,-0.09280198767,0.1498080007,-0.142700069,0
1.265278865,-0.2178463547,0.2431735019,-0.1241553718,0.1376378135,0.01106577941,-0.02600978997,0
0.8742358166,0.08643283662,-0.2285773769,0.1711357968,-0.2406295407,0.1493434753,-0.2035681317,0
1.025771466,7.39E-05,0.1063207428,-0.1025270795,0.1532889235,-0.1580541437,0.09845356316,0
1.00569787,0.1002571817,0.05930172672,0.1521130654,-0.04057865438,0.01477612891,0.172123037,0
0.9678064358,-0.05030915568,-0.002237578671,-0.03527830382,0.0376306291,-0.07081329687,0.08325296658,0
0.9410892927,0.007544500392,-3.21E-05,-0.02026204348,-0.101268647,0.1754922741,-0.0765229754,0
0.721912899,0.2685392891,-0.259483224,0.1418322875,-0.06018601073,-0.05090991989,-0.01327920582,0
0.9001311052,-0.05023939944,0.06733132253,-0.1021416102,0.3587999881,-0.1381728981,0.1525016512,0
1.256217585,-0.2758860397,0.1443621163,-0.06006255625,-0.006884517122,0.1964183762,-0.213031791,0
0.9963001457,-0.07307906522,0.1130585677,-0.1484811439,-0.04434779566,-0.06154977995,0.1178982816,0
0.9147597536,0.1709959329,-0.2112738268,0.1867334764,-0.1520179976,0.1121387902,-0.05418279735,0
0.8663118069,0.006759471695,-0.1339577836,-0.002816524088,-0.1240413043,0.04861449817,-0.07742810648,0
1.294720958,-0.3252498994,0.2945602033,-0.2015143711,0.1326098114,-0.1234024519,0.1246746798,0
1.007798385,-0.1011825492,-0.007323105599,0.06903156628,0.1237014083,0.06647335332,-0.1279628064,0
0.8491761674,0.2267825511,-0.05594771423,0.09246952034,-0.1319913926,0.06672358457,0.03812796406,0
0.8523035797,0.1857921279,-0.06358280052,0.08809821534,-0.1397267334,0.04950925435,-0.01206597261,0
1.142334455,0.007781209357,-0.1755830174,0.1683491897,-0.2383810249,0.28964547,-0.2552891728,0
0.9309474339,-0.00336836581,-0.1004520158,0.01458476282,-0.03259738663,0.003490880297,-0.1114317649,0
0.9214787153,0.2088231435,-0.1572990694,0.1538535177,-0.1759944136,0.1989427462,-0.03082578404,0
1.149355562,-0.2368277038,0.2212025681,-0.3054135512,0.2055797113,-0.09917809398,0.03825169752,0
1.224291892,-0.1234579356,0.1181245518,0.03979022493,0.04965727069,-0.1490233807,0.1371195117,0
1.04010545,-0.02222656364,-0.01960883133,0.01700258671,0.08256471785,-0.07796671045,-0.01327881219,0
1.204367939,-0.06619098128,0.1112649165,-0.1105623026,0.03215757254,0.03662120414,-0.0365497031,0
0.8452751629,0.04353323421,-0.1279129347,0.0762567157,-0.2685083769,0.1896949597,-0.02481210455,0
1.067520766,-0.1547211392,0.01910315743,-0.016776846,-0.02305209231,-0.07158852659,-0.001621841022,0
1.127269066,-0.1587181165,-0.03159219534,-0.02743985462,-0.009577020746,-0.02613487977,-0.1387683304,0
0.9744694903,0.05459625882,0.01878865458,-0.07598715514,0.03288538,-0.01202063299,0.0010661009,0
0.799468961,0.005652951603,0.08472426902,-0.1346941303,-0.07232600491,-0.03419260735,0.00345584755,0
0.8131077264,0.1744636622,-0.3347589502,0.09212019982,-0.1618273503,0.151051132,-0.2923096624,0
1.123012553,-0.116908699,0.162405786,-0.1397374998,0.1419141481,-0.2087949052,0.2530920279,0
1.117832098,0.04989001508,0.1257098463,-0.174333844,0.05894075171,0.04117491076,0.03362771948,0
1.12271463,-0.1053005545,0.0127669012,-0.007783650041,-0.05608759141,0.01962895474,-0.09099278723,0
1.045185159,-0.2328436711,0.1888968361,-0.04586198101,0.007465544039,-0.06155516198,0.1019874044,0
0.9290224484,0.175917233,-0.2208713865,0.3403052335,-0.3489675731,0.2914212711,-0.2682111907,0
1.313338284,-0.2421284635,0.2756578,-0.1395094439,0.22572836,-0.04217313528,0.09953533077,0
0.8844618096,0.3990084312,-0.2072993861,0.1994279677,-0.1958015146,0.20506571,-0.1395381054,0
1.015109371,-0.2331341228,0.2790521187,-0.3783329254,0.2389068274,-0.3330656646,0.2614395966,0
0.8769983728,0.07202897228,0.006484540561,-0.07170641477,0.1242566044,-0.1716338286,0.1481225857,0
0.7155320788,0.3299242521,-0.211133285,0.110374812,-0.2389722002,0.2265689277,-0.1754134458,0
0.9350208849,0.0472263421,-0.05105454471,-0.05240193735,0.1009383419,-0.1619496316,0.03862559324,0
0.8525427579,0.2765747827,-0.3234017691,0.1402477906,-0.1151409382,0.1237681326,-0.1569083197,0
0.9674869227,-0.152852069,0.1828782143,-0.01962221193,-0.04102154152,-0.177920431,0.1803473918,0
1.043508023,-0.1763262502,0.3809009872,-0.2313982048,0.3301364519,-0.3720943822,0.2249976368,0
1.226425255,-0.2542874084,0.311971116,-0.1296608818,0.1339879364,-0.1421954178,0.2014386534,0
1.154214363,-0.004155461589,0.1410026193,0.0186369785,0.005723861464,0.1501713614,0.02573312644,0
0.7703684903,0.2919366456,-0.2395277233,0.1814220757,-0.3451263619,0.3268986286,-0.2364094795,0
1.153654553,-0.2486560717,0.3273574052,-0.2084912724,0.1844135081,-0.193441321,0.2017868724,0
1.111320085,-0.1354290204,0.1557996938,-0.0716879389,-0.03313486405,0.1444927345,-0.05019561696,0
0.8997533127,0.01247698724,-0.0003362089971,0.04945236562,-0.181799237,-0.01640371142,0.009854275693,0
1.044563544,-0.1734210919,0.2168263316,-0.2399645445,0.3169152492,-0.287686563,0.2933867349,0
0.994763222,-0.1048878733,-0.04488969078,-0.07306703527,0.09502630914,-0.1132410105,0.007443523893,0
0.9692315722,-0.05399138474,-0.06440838735,0.1054553509,-0.06154217821,0.04555663436,-0.07597180064,0
1.125628547,-0.04326892085,-0.05363491096,-0.09172815399,0.07560850302,0.07025705025,-0.1509946829,0
0.9150719225,0.03745455054,-0.1186934498,0.09340247733,-0.1879143665,0.1749391242,-0.1427263452,0
0.9088064607,0.03290097941,-0.147180285,0.05447095568,-0.08487214365,0.001137161203,-0.1328726541,0
1.169006682,-0.1937854879,0.2751004235,-0.2508203122,0.153695643,-0.0301864772,0.04596596826,0
1.040675962,-0.04284675542,0.02640297862,-0.05286427267,0.1572034289,-0.1405235974,0.1286340975,0
0.8538727871,0.030094174,-0.04939833577,0.02061901455,0.01199029624,-0.01970506782,0.05060223699,0
1.169854577,-0.09326536271,0.007413682858,-0.06518810501,0.08397470382,0.02008371091,-0.03392229405,0
0.9763137447,-0.02615685636,-0.1370852718,0.08858750058,-0.100758569,0.04183067987,-0.1371046949,0
0.8871216081,-0.05957724316,-0.1829529862,0.1450904247,-0.04026025653,-0.216386646,0.0326312341,0
1.140196446,-0.02817388719,0.01645385322,0.01024916716,0.02569380464,0.09611334393,-0.1590237516,0
1.070919305,-0.06104503425,0.03292698175,0.02486340661,-0.00632065598,-0.02345596108,0.01366324303,0
1.127459043,0.01718438924,-0.1881546977,0.1582734388,-0.07716644397,0.1631966136,-0.1775287249,0
0.9616616122,0.005747677246,-0.1731471048,0.1745553591,-0.2328003053,0.1867462676,-0.1521948102,0
0.9395992689,-0.04359780544,-0.02349125347,-0.02536759915,0.1201887212,-0.3372937265,0.22391517,0
0.9099670414,0.06466798992,0.03810917447,0.06012269133,-0.1529999357,0.04440460127,0.1323640904,0
1.050486764,-0.01440156053,0.1560065213,-0.09937273509,0.05978383173,0.00722937159,0.0473211948,0
1.094410164,-0.2591050054,0.3135034937,-0.1899990003,0.2391352323,-0.1712903831,0.2251272321,0
0.8943345934,0.2114335576,-0.2851994263,0.1962930618,-0.2186853807,0.1635179817,-0.1321300432,0
0.9066457897,0.06414402351,0.1818691977,-0.1805141051,0.1574068666,-0.1994433315,0.1662175024,0
1.109076109,-0.1176529467,0.03239736404,0.06816145162,-0.0143230058,0.01247191504,-0.01156388197,0
0.7686134835,0.3427815173,-0.2387148971,0.1671974595,-0.2981325612,0.2461445662,-0.2568406633,0
1.050756723,-0.2298517751,0.1987791002,-0.2663736498,0.1779206121,-0.1942929698,0.1093436398,0
